x-axis,1,2
second,Volt,Volt
-36.5000E-06,+0.0E+00,+4.8994975258E+00
-36.3700E-06,+12.5628142E-03,+4.8366834549E+00
-36.2400E-06,+0.0E+00,+4.8241206408E+00
-36.1100E-06,+12.5628142E-03,+5.0251256675E+00
-35.9800E-06,+0.0E+00,+4.8994975258E+00
-35.8500E-06,+0.0E+00,+4.8366834549E+00
-35.7200E-06,+75.3768850E-03,+4.8241206408E+00
-35.5900E-06,+175.8793984E-03,+5.0000000391E+00
-35.4600E-06,+0.0E+00,+4.8241206408E+00
-35.3300E-06,+0.0E+00,+4.8366834549E+00
-35.2000E-06,+75.3768850E-03,+4.8241206408E+00
-35.0700E-06,+0.0E+00,+4.8241206408E+00
-34.9400E-06,+0.0E+00,+4.8241206408E+00
-34.8100E-06,+0.0E+00,+4.8241206408E+00
-34.6800E-06,+62.8140708E-03,+4.8241206408E+00
-34.5500E-06,+25.1256283E-03,+4.8241206408E+00
-34.4200E-06,+125.6281417E-03,+5.0251256675E+00
-34.2900E-06,+175.8793984E-03,+4.8492462691E+00
-34.1600E-06,+62.8140708E-03,+4.8241206408E+00
-34.0300E-06,+25.1256283E-03,+5.0251256675E+00
-33.9000E-06,+0.0E+00,+4.8241206408E+00
-33.7700E-06,+201.0050267E-03,+4.8492462691E+00
-33.6400E-06,+0.0E+00,+4.8869347116E+00
-33.5100E-06,+0.0E+00,+4.8492462691E+00
-33.3800E-06,+0.0E+00,+4.8241206408E+00
-33.2500E-06,+175.8793984E-03,+4.8241206408E+00
-33.1200E-06,+62.8140708E-03,+4.8869347116E+00
-32.9900E-06,+25.1256283E-03,+4.8241206408E+00
-32.8600E-06,+201.0050267E-03,+5.0251256675E+00
-32.7300E-06,+0.0E+00,+4.8241206408E+00
-32.6000E-06,+62.8140708E-03,+4.9497487824E+00
-32.4700E-06,+25.1256283E-03,+5.0251256675E+00
-32.3400E-06,+125.6281417E-03,+4.8241206408E+00
-32.2100E-06,+0.0E+00,+4.8241206408E+00
-32.0800E-06,+125.6281417E-03,+5.0251256675E+00
-31.9500E-06,+0.0E+00,+5.0000000391E+00
-31.8200E-06,+0.0E+00,+4.8241206408E+00
-31.6900E-06,+0.0E+00,+4.8241206408E+00
-31.5600E-06,+0.0E+00,+4.8241206408E+00
-31.4300E-06,+0.0E+00,+4.8241206408E+00
-31.3000E-06,+125.6281417E-03,+5.0251256675E+00
-31.1700E-06,+175.8793984E-03,+4.8241206408E+00
-31.0400E-06,+0.0E+00,+4.8241206408E+00
