x-axis,1,2
second,Volt,Volt
-2.500000E-03,+1.487437170E+00,-603.015069E-03
-2.497500E-03,+1.487437170E+00,-552.763813E-03
-2.495000E-03,+1.487437170E+00,-502.512557E-03
-2.492500E-03,+1.497487421E+00,-482.412055E-03
-2.490000E-03,+1.487437170E+00,-442.211051E-03
-2.487500E-03,+1.535175863E+00,-391.959795E-03
-2.485000E-03,+1.545226114E+00,-341.708539E-03
-2.482500E-03,+1.567839179E+00,-291.457283E-03
-2.480000E-03,+1.567839179E+00,-241.206028E-03
-2.477500E-03,+1.575376868E+00,-201.005023E-03
-2.475000E-03,+1.587939681E+00,-201.005023E-03
-2.472500E-03,+1.608040184E+00,-160.804018E-03
-2.470000E-03,+1.608040184E+00,-120.603014E-03
-2.467500E-03,+1.608040184E+00,-110.552763E-03
-2.465000E-03,+1.608040184E+00,-40.201005E-03
-2.462500E-03,+1.618090435E+00,-27.638191E-03
-2.460000E-03,+1.648241188E+00,+40.201005E-03
-2.457500E-03,+1.648241188E+00,+80.402009E-03
-2.455000E-03,+1.665829128E+00,+100.502511E-03
-2.452500E-03,+1.688442193E+00,+160.804018E-03
-2.450000E-03,+1.688442193E+00,+201.005023E-03
-2.447500E-03,+1.655778877E+00,+231.155776E-03
-2.445000E-03,+1.728643198E+00,+261.306530E-03
-2.442500E-03,+1.698492444E+00,+321.608037E-03
-2.440000E-03,+1.728643198E+00,+359.296479E-03
-2.437500E-03,+1.728643198E+00,+402.010046E-03
-2.435000E-03,+1.746231137E+00,+422.110548E-03
-2.432500E-03,+1.738693449E+00,+469.849241E-03
-2.430000E-03,+1.768844202E+00,+482.412055E-03
-2.427500E-03,+1.768844202E+00,+552.763813E-03
-2.425000E-03,+1.768844202E+00,+562.814064E-03
-2.422500E-03,+1.796482393E+00,+603.015069E-03
-2.420000E-03,+1.809045207E+00,+643.216074E-03
-2.417500E-03,+1.809045207E+00,+683.417078E-03
-2.415000E-03,+1.826633146E+00,+723.618083E-03
-2.412500E-03,+1.819095458E+00,+763.819087E-03
-2.410000E-03,+1.846733649E+00,+804.020092E-03
-2.407500E-03,+1.849246211E+00,+844.221096E-03
-2.405000E-03,+1.849246211E+00,+884.422101E-03
-2.402500E-03,+1.859296462E+00,+884.422101E-03
-2.400000E-03,+1.886934653E+00,+964.824110E-03
-2.397500E-03,+1.889447216E+00,+1.005025115E+00
-2.395000E-03,+1.909547718E+00,+1.045226119E+00
-2.392500E-03,+1.929648221E+00,+1.045226119E+00
-2.390000E-03,+1.929648221E+00,+1.085427124E+00
