x-axis,1,2
second,Volt,Volt
+0.0E+00,-128.435928E-03,+28.674500E-03
+1.563E-06,-125.672109E-03,+28.988570E-03
+3.125E-06,-122.895727E-03,+29.616711E-03
+4.688E-06,-120.119345E-03,+29.930781E-03
+6.250E-06,-117.342964E-03,+30.558922E-03
+7.813E-06,-114.566582E-03,+31.187063E-03
+9.375E-06,-111.802763E-03,+31.501133E-03
+10.938E-06,-109.026381E-03,+32.129274E-03
+12.500E-06,-106.249999E-03,+32.443344E-03
+14.063E-06,-103.473617E-03,+33.071485E-03
+15.625E-06,-100.697235E-03,+33.699625E-03
+17.188E-06,-97.870602E-03,+33.071485E-03
+18.750E-06,-95.031406E-03,+32.443344E-03
+20.313E-06,-92.204773E-03,+32.129274E-03
+21.875E-06,-89.365577E-03,+31.501133E-03
+23.438E-06,-86.526381E-03,+31.187063E-03
+25.000E-06,-83.699748E-03,+30.558922E-03
+26.563E-06,-80.860552E-03,+29.930781E-03
+28.125E-06,-78.033919E-03,+29.616711E-03
+29.688E-06,-75.194723E-03,+28.988570E-03
+31.250E-06,-72.355527E-03,+28.674500E-03
+32.813E-06,-69.466080E-03,+28.674500E-03
+34.375E-06,-66.576632E-03,+28.674500E-03
+35.938E-06,-63.674622E-03,+28.674500E-03
+37.500E-06,-60.785175E-03,+28.674500E-03
+39.063E-06,-57.883165E-03,+28.674500E-03
+40.625E-06,-54.993718E-03,+28.674500E-03
+42.188E-06,-52.104271E-03,+28.674500E-03
+43.750E-06,-49.202261E-03,+28.674500E-03
+45.313E-06,-46.312814E-03,+28.674500E-03
+46.875E-06,-43.410804E-03,+28.674500E-03
+48.438E-06,-40.445979E-03,+119.440831E-03
+50.000E-06,-37.468593E-03,+210.521232E-03
+51.563E-06,-34.491206E-03,+301.287562E-03
+53.125E-06,-31.513819E-03,+392.367963E-03
+54.688E-06,-28.536432E-03,+483.448364E-03
+56.250E-06,-25.571608E-03,+574.214695E-03
+57.813E-06,-22.594221E-03,+665.295096E-03
+59.375E-06,-19.616834E-03,+756.061427E-03
+60.938E-06,-16.639447E-03,+847.141828E-03
+62.500E-06,-13.662060E-03,+938.222229E-03
+64.063E-06,-10.106784E-03,+2.181312668E+00
+65.625E-06,-6.551507E-03,+3.424403107E+00
+67.188E-06,-2.996231E-03,+4.667807616E+00
+68.750E-06,+559.045E-06,+5.910898055E+00
+70.313E-06,+4.126884E-03,+7.154302564E+00
+71.875E-06,+7.682161E-03,+8.397393003E+00
+73.438E-06,+11.237437E-03,+9.640483442E+00
