x-axis,1,2
second,Volt,Volt
+1.4936000E-03,,
+1.4937000E-03,,
+1.4938000E-03,+19.3467335E-03,+13.4673367888E+00
+1.4939000E-03,+20.1005023E-03,+13.2663317621E+00
+1.4940000E-03,+18.8442209E-03,+13.3417086471E+00
+1.4941000E-03,+18.5929646E-03,+13.4673367888E+00
+1.4942000E-03,+18.2160802E-03,+13.4673367888E+00
+1.4943000E-03,+18.0904521E-03,+13.4673367888E+00
+1.4944000E-03,+19.7236179E-03,+13.4673367888E+00
+1.4945000E-03,+16.3316581E-03,+13.4673367888E+00
+1.4946000E-03,+17.0854270E-03,+13.4673367888E+00
+1.4947000E-03,+18.0904521E-03,+13.4673367888E+00
+1.4948000E-03,+17.5879395E-03,+13.4170855321E+00
+1.4949000E-03,+18.4673365E-03,+13.4673367888E+00
+1.4950000E-03,+19.8492460E-03,+13.4673367888E+00
+1.4951000E-03,+14.6984923E-03,+13.4673367888E+00
+1.4952000E-03,+18.0904521E-03,+13.4673367888E+00
+1.4953000E-03,+16.0804018E-03,+13.4673367888E+00
+1.4954000E-03,+17.2110551E-03,+13.4673367888E+00
+1.4955000E-03,+14.0703516E-03,+13.3165830188E+00
+1.4956000E-03,+18.0904521E-03,+13.4673367888E+00
+1.4957000E-03,+15.8291456E-03,+13.4673367888E+00
+1.4958000E-03,+16.3316581E-03,+13.2663317621E+00
+1.4959000E-03,+15.3266330E-03,+13.2914573904E+00
+1.4960000E-03,+14.0703516E-03,+13.4673367888E+00
+1.4961000E-03,+17.5879395E-03,+13.4673367888E+00
+1.4962000E-03,+17.5879395E-03,+13.4673367888E+00
+1.4963000E-03,+15.2010049E-03,+13.4673367888E+00
+1.4964000E-03,+14.0703516E-03,+13.4673367888E+00
+1.4965000E-03,+15.3266330E-03,+13.4673367888E+00
+1.4966000E-03,+12.6884421E-03,+13.3291458329E+00
+1.4967000E-03,+14.0703516E-03,+13.2663317621E+00
+1.4968000E-03,+14.0703516E-03,+13.3417086471E+00
+1.4969000E-03,+12.0603014E-03,+13.3165830188E+00
+1.4970000E-03,+14.1959797E-03,+13.4673367888E+00
+1.4971000E-03,+12.9396984E-03,+13.4673367888E+00
+1.4972000E-03,+12.3115577E-03,+13.2914573904E+00
+1.4973000E-03,+13.3165828E-03,+13.2914573904E+00
+1.4974000E-03,+12.0603014E-03,+13.4673367888E+00
+1.4975000E-03,+12.0603014E-03,+13.4673367888E+00
+1.4976000E-03,+12.0603014E-03,+13.4673367888E+00
+1.4977000E-03,+11.5577888E-03,+13.3417086471E+00
